date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:20	2883/2883	---M-Z	200	added ('OK')	text/css	etag:%22b43-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/scroll.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/scroll.min.css	(from https://smarthr.dreamstechnologies.com/html/template/scrollbar.html)
12:03:21	25776/25776	---M-Z	200	added ('OK')	text/javascript	etag:%2264b0-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/scrollbar.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/scrollbar.min.js	(from https://smarthr.dreamstechnologies.com/html/template/scrollbar.html)
12:03:21	822/822	---M-Z	200	added ('OK')	text/javascript	etag:%22336-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/custom-scroll.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/scrollbar/custom-scroll.js	(from https://smarthr.dreamstechnologies.com/html/template/scrollbar.html)
12:03:22	21417/21417	---M-Z	200	added ('OK')	text/css	etag:%2253a9-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/alertify.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/alertify.min.css	(from https://smarthr.dreamstechnologies.com/html/template/notification.html)
12:03:23	36980/36980	---M-Z	200	added ('OK')	text/javascript	etag:%229074-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/alertify.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/alertify.min.js	(from https://smarthr.dreamstechnologies.com/html/template/notification.html)
12:03:24	1298/1298	---M-Z	200	added ('OK')	text/javascript	etag:%22512-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/custom-alertify.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/alertify/custom-alertify.min.js	(from https://smarthr.dreamstechnologies.com/html/template/notification.html)
12:03:25	2469/2469	---M-Z	200	added ('OK')	text/css	etag:%229a5-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/stickynote/sticky.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/stickynote/sticky.css	(from https://smarthr.dreamstechnologies.com/html/template/stickynote.html)
12:03:26	3025/3025	---M-Z	200	added ('OK')	text/javascript	etag:%22bd1-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/stickynote/sticky.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/stickynote/sticky.js	(from https://smarthr.dreamstechnologies.com/html/template/stickynote.html)
12:03:27	12142/12142	---M-Z	200	added ('OK')	text/javascript	etag:%222f6e-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/timeline/horizontal-timeline.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/timeline/horizontal-timeline.js	(from https://smarthr.dreamstechnologies.com/html/template/horizontal-timeline.html)
12:03:28	469110/469110	---MCZ	200	added ('OK')	text/javascript	etag:%2272876-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/apexchart/apexcharts.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/apexchart/apexcharts.min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-apex.html)
12:03:29	10714/10714	---M-Z	200	added ('OK')	text/javascript	etag:%2229da-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/apexchart/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/apexchart/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-apex.html)
12:03:30	188382/188382	---MCZ	200	added ('OK')	text/javascript	etag:%222dfde-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/chartjs/chart.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/chartjs/chart.min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-js.html)
12:03:30	8388/8388	---M-Z	200	added ('OK')	text/javascript	etag:%2220c4-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/chartjs/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/chartjs/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-js.html)
12:03:32	91396/91396	---M-Z	200	added ('OK')	text/javascript	etag:%2216504-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/raphael-min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/raphael-min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-morris.html)
12:03:33	4405/4405	---M-Z	200	added ('OK')	text/javascript	etag:%221135-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/morris/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-morris.html)
12:03:34	126121/126121	---M-Z	200	added ('OK')	text/javascript	etag:%221eca9-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-flot.html)
12:03:35	5483/5483	---M-Z	200	added ('OK')	text/javascript	etag:%22156b-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.fillbetween.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.fillbetween.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-flot.html)
12:03:35	24629/24629	---M-Z	200	added ('OK')	text/javascript	etag:%226035-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.pie.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/jquery.flot.pie.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-flot.html)
12:03:36	6068/6068	---M-Z	200	added ('OK')	text/javascript	etag:%2217b4-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/flot/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-flot.html)
12:03:36	3722/3722	---M-Z	200	added ('OK')	text/javascript	etag:%22e8a-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/peity/jquery.peity.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/peity/jquery.peity.min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-peity.html)
12:03:37	2432/2432	---M-Z	200	added ('OK')	text/javascript	etag:%22980-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/peity/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/peity/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-peity.html)
12:03:38	2444/2444	---M-Z	200	added ('OK')	text/css	etag:%2298c-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/c3.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/c3.min.css	(from https://smarthr.dreamstechnologies.com/html/template/chart-c3.html)
12:03:39	236747/236747	---MCZ	200	added ('OK')	text/javascript	etag:%2239ccb-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/d3.v5.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/d3.v5.min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-c3.html)
12:03:40	207706/207706	---M-Z	200	added ('OK')	text/javascript	etag:%2232b5a-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/c3.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/c3.min.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-c3.html)
12:03:40	18479/18479	---M-Z	200	added ('OK')	text/javascript	etag:%22482f-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/chart-data.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/c3-chart/chart-data.js	(from https://smarthr.dreamstechnologies.com/html/template/chart-c3.html)
12:03:41	12555/12555	---M-Z	200	added ('OK')	text/css	etag:%22310b-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-feather.html)
12:03:42	46174/46174	---M-Z	200	added ('OK')	text/css	etag:%22b45e-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-ionic.html)
12:03:44	203797/203797	---M-Z	200	added ('OK')	text/css	etag:%2231c15-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/materialdesignicons.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/material/materialdesignicons.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-material.html)
12:03:44	10764/10764	---M-Z	200	added ('OK')	text/css	etag:%222a0c-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/pe7/pe-icon-7.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/pe7/pe-icon-7.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-pe7.html)
12:03:45	23427/23427	---M-Z	200	added ('OK')	text/css	etag:%225b83-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/simpleline/simple-line-icons.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/simpleline/simple-line-icons.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-simpleline.html)
12:03:46	18220/18220	---M-Z	200	added ('OK')	text/css	etag:%22472c-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/themify/themify.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/themify/themify.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-themify.html)
12:03:47	33210/33210	---M-Z	200	added ('OK')	text/css	etag:%2281ba-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/weather/weathericons.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/weather/weathericons.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-weather.html)
12:03:48	25363/25363	---M-Z	200	added ('OK')	text/css	etag:%226313-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/typicons/typicons.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/typicons/typicons.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-typicon.html)
12:03:49	15767/15767	---M-Z	200	added ('OK')	text/css	etag:%223d97-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/flags/flags.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/flags/flags.css	(from https://smarthr.dreamstechnologies.com/html/template/icon-flag.html)
12:03:50	4330/4330	---M-Z	200	added ('OK')	text/javascript	etag:%2210ea-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/js/jquery.maskedinput.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/js/jquery.maskedinput.min.js	(from https://smarthr.dreamstechnologies.com/html/template/form-mask.html)
12:03:51	902/902	---M-Z	200	added ('OK')	text/javascript	etag:%22386-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/js/mask.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/js/mask.js	(from https://smarthr.dreamstechnologies.com/html/template/form-mask.html)
12:03:52	14989/14989	---M-Z	200	added ('OK')	text/css	etag:%223a8d-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/css/select2.min.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/css/select2.min.css	(from https://smarthr.dreamstechnologies.com/html/template/form-select2.html)
12:03:53	70338/70338	---M-Z	200	added ('OK')	text/javascript	etag:%22112c2-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/js/select2.min.js	(from https://smarthr.dreamstechnologies.com/html/template/form-select2.html)
12:03:54	828/828	---M-Z	200	added ('OK')	text/javascript	etag:%2233c-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/js/custom-select.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/select2/js/custom-select.js	(from https://smarthr.dreamstechnologies.com/html/template/form-select2.html)
12:03:56	72832/72832	---MCZ	200	added ('OK')	text/javascript	etag:%2211c80-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/fileupload/fileupload.min.js	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/fileupload/fileupload.min.js	(from https://smarthr.dreamstechnologies.com/html/template/form-fileupload.html)
12:03:57	8069/8069	---M-Z	200	added ('OK')	text/css	etag:%221f85-60a70d798e380-gzip%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/daterangepicker/daterangepicker.css	(from https://smarthr.dreamstechnologies.com/html/template/assets-details.html)
12:03:58	4851/4851	---M--	200	added ('OK')	image/jpeg	etag:%2212f3-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/img1.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/img1.jpg	(from https://smarthr.dreamstechnologies.com/html/template/assets-details.html)
12:03:59	4535/4535	---M--	200	added ('OK')	image/jpeg	etag:%2211b7-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/img2.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/img2.jpg	(from https://smarthr.dreamstechnologies.com/html/template/assets-details.html)
12:03:59	4528/4528	---M--	200	added ('OK')	image/jpeg	etag:%2211b0-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/img3.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/img3.jpg	(from https://smarthr.dreamstechnologies.com/html/template/assets-details.html)
12:04:00	4559/4559	---M--	200	added ('OK')	image/jpeg	etag:%2211cf-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/img4.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/img4.jpg	(from https://smarthr.dreamstechnologies.com/html/template/assets-details.html)
12:04:01	1685/1685	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22695-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-01.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-01.svg	(from https://smarthr.dreamstechnologies.com/html/template/user-asset-details.html)
12:04:02	1420/1420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2258c-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-03.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-03.svg	(from https://smarthr.dreamstechnologies.com/html/template/user-asset-details.html)
12:04:02	1683/1683	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22693-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-04.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-04.svg	(from https://smarthr.dreamstechnologies.com/html/template/user-asset-details.html)
12:04:03	1545/1545	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-05.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-05.svg	(from https://smarthr.dreamstechnologies.com/html/template/user-asset-details.html)
12:04:04	2394/2394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2295a-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-02.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/icons/icon-02.svg	(from https://smarthr.dreamstechnologies.com/html/template/user-asset-details.html)
12:04:05	4372/4372	---M--	200	added ('OK')	image/png	etag:%221114-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/logo3.png	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/logo3.png	(from https://smarthr.dreamstechnologies.com/html/template/invoice-settings.html)
12:04:07	11241/11241	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/job-view.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/job-view.html	(from https://smarthr.dreamstechnologies.com/html/template/job-list.html)
12:04:07	25508/25508	---M--	200	added ('OK')	image/jpeg	etag:%2263a4-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-22.jpg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/profiles/avatar-22.jpg	(from https://smarthr.dreamstechnologies.com/html/template/clients-list.html)
12:04:08	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:08%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/img/github.svg	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/img/github.svg	(from https://smarthr.dreamstechnologies.com/html/template/assets/css/ckeditor.css)
12:04:09	99883/99883	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2018:49:38%20GMT	https://smarthr.dreamstechnologies.com/html/template/job-aptitude.html	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/job-aptitude.html	(from https://smarthr.dreamstechnologies.com/html/template/interviewing.html)
12:04:11	12072/12072	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f28-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.eot	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/summernote-bs4.min.css)
12:04:11	12072/12072	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%222f28-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.eot?	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernoted41d.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/summernote-bs4.min.css)
12:04:12	6156/6156	---M--	200	added ('OK')	font/woff2	etag:%22180c-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.woff2	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.woff2	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/summernote-bs4.min.css)
12:04:13	7428/7428	---M--	200	added ('OK')	font/woff	etag:%221d04-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.woff	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.woff	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/summernote-bs4.min.css)
12:04:14	11896/11896	---MCZ	200	added ('OK')	font/ttf	etag:W/%222e78-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.ttf	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/font/summernote.ttf	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/summernote/summernote-bs4.min.css)
12:04:19	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:20%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont.eot?t=1501841394106	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont6cfa.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css)
12:04:21	28984/28984	---M--	200	added ('OK')	font/woff	etag:%227138-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont.woff?t=1501841394106	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont6cfa.woff	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css)
12:04:21	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:22%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont.ttf?t=1501841394106	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont6cfa.ttf	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css)
12:04:22	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:22%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont.svg?t=1501841394106	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/fonts/feather-webfont6cfa.svg	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/feather/feather.css)
12:04:23	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:23%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ionicons.eot?v=1.5.0	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ioniconsaa26.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css)
12:04:24	164548/164548	---MCZ	200	added ('OK')	font/ttf	etag:W/%22282c4-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ionicons.ttf?v=1.5.0	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ioniconsaa26.ttf	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css)
12:04:25	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:25%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ionicons.woff?v=1.5.0	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ioniconsaa26.woff	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css)
12:04:25	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:26%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ionicons.svg?v=1.5.0	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/fonts/ioniconsaa26.svg	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/icons/ionic/ionicons.css)
12:04:26	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:27%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfont.eot?v=2.0.46	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfontdf71.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/materialdesignicons.css)
12:04:27	293/293	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Jan%202024%2004:04:27%20GMT	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfontd41d.eot	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/materialdesignicons.css)
12:04:27	109248/109248	---M--	200	added ('OK')	font/woff2	etag:%221aac0-60a70d798e380%22	https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfont.woff2?v=2.0.46	C:/My%20Web%20Sites/HRMS/smarthr.dreamstechnologies.com/html/template/assets/plugins/material/fonts/materialdesignicons-webfontdf71.woff2	(from https://smarthr.dreamstechnologies.com/html/template/assets/plugins/material/materialdesignicons.css)
